"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"22702_700",261,292512632,"Wittstock (Dosse), Bahnhof","104",1,,1453,0,2
"22702_700",244,292512655,"Wittstock (Dosse), Bahnhof","2",1,,1451,0,2
"22702_700",10,292512654,"Wittstock (Dosse), Bahnhof","2",1,,1451,0,2
"22702_700",10,292512711,"Herzsprung (OPR)","24",1,,1436,0,2
"22702_700",212,281201209,"Herzsprung (OPR)","730",1,,1437,0,2
"22702_700",211,281201330,"Wittstock (Dosse), Bahnhof","104",1,330,1429,0,2
"22702_700",209,281201344,"Wittstock (Dosse), Bahnhof","2",1,346,1423,0,2
"22702_700",24,292512691,"Herzsprung (OPR)","730",1,8928,1437,0,2
"22702_700",24,292512689,"Wittstock (Dosse), Bahnhof","830",1,8928,1459,0,2
"22702_700",245,292512693,"Herzsprung (OPR)","730",1,8929,1437,0,2
"22702_700",245,292512676,"Wittstock (Dosse), Bahnhof","830",1,8929,1459,0,2
"22702_700",244,292512622,"Wittstock (Dosse), Bahnhof","2",1,8955,1423,0,2
"22701_700",1,281200892,"Heiligengrabe, Schule","1",0,,1371,0,0
"22701_700",221,292512381,"Neu Biesen","11",0,,1392,0,0
"22701_700",1,281200855,"Heiligengrabe, Schule","13",0,,1376,0,0
"22701_700",1,281200853,"Wittstock (Dosse), Bahnhof","15",0,,1378,0,0
"22701_700",218,292512380,"Neu Biesen","17",0,,1392,0,0
"22701_700",1,281200854,"Heiligengrabe, Schule","19",0,,1376,0,0
"22701_700",234,281200849,"Wittstock (Dosse), Bahnhof","21",0,,1379,0,0
"22701_700",267,292512373,"Wittstock (Dosse), Bahnhof","21",0,,1393,0,0
"22701_700",227,292512370,"Wittstock (Dosse), Bahnhof","21",0,,1394,0,0
"22701_700",1,281200852,"Wittstock (Dosse), Bahnhof","23",0,,1377,0,0
"22701_700",212,281200887,"Neu Biesen","25",0,,1372,0,0
"22701_700",230,292512357,"Neu Biesen","25",0,,1391,0,0
"22701_700",221,292512379,"Neu Biesen","25",0,,1392,0,0
"22701_700",268,281200859,"Wittstock (Dosse), Polthierschule","5",0,,1373,0,0
"22701_700",269,292512363,"Wittstock (Dosse), Polthierschule","5",0,,1390,0,0
"22701_700",223,281200857,"Wittstock (Dosse), Bahnhof","7",0,,1374,0,0
"22701_700",8,281200856,"Heiligengrabe, Schule","9",0,,1375,0,0
"22701_700",224,281200858,"Wittstock (Dosse), Bahnhof","7",0,,1374,0,0
"22701_700",224,281200860,"Wittstock (Dosse), Polthierschule","5",0,,1373,0,0
"22701_700",225,292512343,"Wittstock (Dosse), Bahnhof","7",0,,1374,0,0
"22701_700",270,292512364,"Wittstock (Dosse), Polthierschule","5",0,,1390,0,0
"22701_700",209,281200882,"Neu Biesen","3",0,320,1372,0,0
"22701_700",212,281200884,"Neu Biesen","11",0,321,1372,0,0
"22701_700",209,281200888,"Neu Biesen","17",0,322,1372,0,0
"22701_700",217,292512345,"Neu Biesen","17",0,8922,1391,0,0
"22701_700",217,292512353,"Neu Biesen","3",0,8923,1391,0,0
"22701_700",230,292512355,"Neu Biesen","11",0,8924,1391,0,0
"22701_700",218,292512369,"Neu Biesen","3",0,8925,1389,0,0
"22701_700",212,281200851,"Wittstock (Dosse), Bahnhof","27",0,,1379,0,2
"22701_700",230,292512374,"Wittstock (Dosse), Bahnhof","27",0,,1393,0,2
"22701_700",271,292512372,"Wittstock (Dosse), Bahnhof","27",0,,1394,0,2
"22701_700",245,292512371,"Wittstock (Dosse), Bahnhof","27",0,,1394,0,2
"22701_700",226,281200844,"Wittstock (Dosse), Bahnhof","10",1,,1384,0,0
"22701_700",218,292512330,"Wittstock (Dosse), Bahnhof","10",1,,1402,0,0
"22701_700",226,281200837,"Wittstock (Dosse), Bahnhof","12",1,,1386,0,0
"22701_700",218,292512327,"Wittstock (Dosse), Bahnhof","12",1,,1403,0,0
"22701_700",226,281200843,"Wittstock (Dosse), Bahnhof","14",1,,1383,0,0
"22701_700",218,292512329,"Wittstock (Dosse), Bahnhof","14",1,,1401,0,0
"22701_700",217,292512325,"Wittstock (Dosse), Bahnhof","16",1,,1387,0,0
"22701_700",218,292512322,"Wittstock (Dosse), Bahnhof","16",1,,1404,0,0
"22701_700",226,281200842,"Wittstock (Dosse), Bahnhof","18",1,,1383,0,0
"22701_700",218,292512328,"Wittstock (Dosse), Bahnhof","18",1,,1401,0,0
"22701_700",212,281200848,"Wittstock (Dosse), Bahnhof","2",1,,1380,0,0
"22701_700",221,292512341,"Wittstock (Dosse), Bahnhof","2",1,,1396,0,0
"22701_700",230,292512324,"Wittstock (Dosse), Bahnhof","2",1,,1398,0,0
"22701_700",231,281200831,"Wittstock (Dosse), Bahnhof","20",1,,1388,0,0
"22701_700",221,292512320,"Wittstock (Dosse), Bahnhof","20",1,,1405,0,0
"22701_700",212,281200847,"Wittstock (Dosse), Bahnhof","4",1,,1381,0,0
"22701_700",221,292512340,"Wittstock (Dosse), Bahnhof","4",1,,1395,0,0
"22701_700",230,292512323,"Wittstock (Dosse), Bahnhof","4",1,,1397,0,0
"22701_700",209,281200836,"Wittstock (Dosse), Bahnhof","16",1,322,1387,0,0
"22701_700",209,281200845,"Heiligengrabe, Schule","22",1,338,1385,0,0
"22701_700",210,292512338,"Heiligengrabe, Schule","22",1,8947,1385,0,0
"22701_700",212,281200846,"Wittstock (Dosse), Bahnhof","8",1,,1382,0,2
"22701_700",221,292512319,"Wittstock (Dosse), Bahnhof","8",1,,1399,0,2
"22701_700",230,292512339,"Wittstock (Dosse), Bahnhof","8",1,,1400,0,2
"22700_700",1,281200707,"Heiligengrabe, Schule","1",0,,1351,0,0
"22700_700",11,281200665,"Grabow (OPR), Schloß","15",0,,1358,0,0
"22700_700",10,292512070,"Grabow (OPR), Schloß","15",0,,1358,0,0
"22700_700",25,281200663,"Herzsprung (OPR)","25",0,,1357,0,0
"22700_700",26,292512068,"Herzsprung (OPR)","25",0,,1357,0,0
"22700_700",3,281200661,"Herzsprung (OPR)","5",0,,1359,0,0
"22700_700",1,281200701,"Heiligengrabe, Schule","7",0,,1353,0,0
"22700_700",209,281200675,"Herzsprung (OPR)","13",0,314,1356,0,0
"22700_700",209,281200685,"Herzsprung (OPR)","11",0,315,1355,0,0
"22700_700",209,281200700,"Herzsprung (OPR)","9",0,316,1354,0,0
"22700_700",209,281200712,"Herzsprung (OPR)","17",0,318,1350,0,0
"22700_700",209,281200706,"Herzsprung (OPR)","3",0,338,1352,0,0
"22700_700",210,292512081,"Herzsprung (OPR)","13",0,8915,1356,0,0
"22700_700",210,292512086,"Herzsprung (OPR)","11",0,8916,1355,0,0
"22700_700",244,292512091,"Herzsprung (OPR)","9",0,8917,1368,0,0
"22700_700",10,292512096,"Herzsprung (OPR)","9",0,8918,1354,0,0
"22700_700",244,292512101,"Herzsprung (OPR)","9",0,8919,1354,0,0
"22700_700",210,292512107,"Herzsprung (OPR)","17",0,8920,1350,0,0
"22700_700",210,292512065,"Herzsprung (OPR)","3",0,8947,1352,0,0
"22700_700",212,281200653,"Wittstock (Dosse), Bahnhof","10",1,,1364,0,0
"22700_700",213,292512049,"Wittstock (Dosse), Bahnhof","10",1,,1370,0,0
"22700_700",3,281200647,"Wittstock (Dosse), Bahnhof","12",1,,1367,0,0
"22700_700",1,281200652,"Wittstock (Dosse), Bahnhof","14",1,,1365,0,0
"22700_700",1,281200651,"Wittstock (Dosse), Bahnhof","16",1,,1365,0,0
"22700_700",1,281200650,"Wittstock (Dosse), Bahnhof","18",1,,1365,0,0
"22700_700",11,281200658,"Wittstock (Dosse), Bahnhof","2",1,,1360,0,0
"22700_700",210,292512054,"Wittstock (Dosse), Bahnhof","2",1,,1369,0,0
"22700_700",11,281200649,"Wittstock (Dosse), Bahnhof","20",1,,1366,0,0
"22700_700",10,292512056,"Wittstock (Dosse), Bahnhof","20",1,,1366,0,0
"22700_700",1,281200657,"Heiligengrabe, Schule","4",1,,1361,0,0
"22700_700",1,281200656,"Wittstock (Dosse), Bahnhof","6",1,,1362,0,0
"22700_700",1,281200655,"Wittstock (Dosse), Bahnhof","8",1,,1363,0,0
"22699_700",1,281200545,"Gadow (OPR), Wendeplatz","11",0,,1343,0,0
"22699_700",1,281200544,"Gadow (OPR), Wendeplatz","13",0,,1344,0,0
"22699_700",1,281200550,"Gadow (OPR), Wendeplatz","3",0,,1341,0,0
"22699_700",24,292511966,"Gadow (OPR), Wendeplatz","5",0,,1341,0,0
"22699_700",23,281200548,"Gadow (OPR), Wendeplatz","5",0,,1341,0,0
"22699_700",8,281200547,"Gadow (OPR), Wendeplatz","7",0,,1342,0,0
"22699_700",1,281200546,"Gadow (OPR), Wendeplatz","9",0,,1343,0,0
"22699_700",1,281200552,"Gadow (OPR), Wendeplatz","1",0,,1341,0,2
"22699_700",1,281200551,"Gadow (OPR), Wendeplatz","15",0,,1341,0,2
"22699_700",1,281200537,"Wittstock (Dosse), Bahnhof","10",1,,1347,0,0
"22699_700",1,281200535,"Wittstock (Dosse), Bahnhof","12",1,,1348,0,0
"22699_700",1,281200536,"Wittstock (Dosse), Bahnhof","14",1,,1347,0,0
"22699_700",1,281200541,"Wittstock (Dosse), Polthierschule","4",1,,1346,0,0
"22699_700",212,281200539,"Wittstock (Dosse), Bahnhof","6",1,,1347,0,0
"22699_700",24,292511958,"Wittstock (Dosse), Bahnhof","6",1,,1349,0,0
"22699_700",245,292511957,"Wittstock (Dosse), Bahnhof","6",1,,1349,0,0
"22699_700",8,281200538,"Wittstock (Dosse), Bahnhof","8",1,,1347,0,0
"22699_700",1,281200542,"Wittstock (Dosse), Bahnhof","16",1,,1345,0,2
"22699_700",1,281200543,"Wittstock (Dosse), Bahnhof","2",1,,1345,0,2
"22698_700",8,281200418,"Wittstock (Dosse), Bahnhof","1",0,,1329,1,0
"22698_700",8,281200412,"Wittstock (Dosse), Bahnhof","11",0,,1332,1,0
"22698_700",8,281200410,"Wittstock (Dosse), Polthierstr.","13",0,,1331,1,0
"22698_700",8,281200409,"Wittstock (Dosse), Bahnhof","15",0,,1329,1,0
"22698_700",8,281200407,"Wittstock (Dosse), Polthierstr.","17",0,,1330,1,0
"22698_700",8,281200405,"Wittstock (Dosse), Bahnhof","19",0,,1329,1,0
"22698_700",8,281200403,"Wittstock (Dosse), Polthierstr.","21",0,,1330,1,0
"22698_700",8,281200401,"Wittstock (Dosse), Bahnhof","23",0,,1329,1,0
"22698_700",8,281200421,"Wittstock (Dosse), Bahnhof","25",0,,1334,1,0
"22698_700",1,281200422,"Wittstock (Dosse), Polthierstr.","3",0,,1333,1,0
"22698_700",3,281200398,"Wittstock (Dosse), Papenbrucher Chaussee","5",0,,1328,1,0
"22698_700",8,281200416,"Wittstock (Dosse), Bahnhof","7",0,,1332,1,0
"22698_700",8,281200414,"Wittstock (Dosse), Papenbrucher Chaussee","9",0,,1328,1,0
"22698_700",23,281200392,"Wittstock (Dosse), Röbeler Str.","10",1,,1337,1,0
"22698_700",24,292511834,"Wittstock (Dosse), Röbeler Str.","10",1,,1337,1,0
"22698_700",8,281200388,"Wittstock (Dosse), Röbeler Str.","12",1,,1338,1,0
"22698_700",8,281200387,"Alt Daber, Ortsteil","14",1,,1339,1,0
"22698_700",8,281200385,"Alt Daber, Ortsteil","16",1,,1340,1,0
"22698_700",8,281200383,"Alt Daber, Ortsteil","18",1,,1339,1,0
"22698_700",8,281200374,"Alt Daber, Ortsteil","2",1,,1335,1,0
"22698_700",8,281200381,"Alt Daber, Ortsteil","20",1,,1340,1,0
"22698_700",8,281200379,"Alt Daber, Ortsteil","22",1,,1339,1,0
"22698_700",8,281200377,"Wittstock (Dosse), Röbeler Str.","24",1,,1338,1,0
"22698_700",8,281200396,"Alt Daber, Ortsteil","4",1,,1336,1,0
"22698_700",23,281200393,"Wittstock (Dosse), Röbeler Str.","6",1,,1337,1,0
"22698_700",24,292511835,"Wittstock (Dosse), Röbeler Str.","6",1,,1337,1,0
"22698_700",8,281200390,"Alt Daber, Ortsteil","8",1,,1340,1,0
"22697_700",223,281199946,"Neustadt (Dosse), Schule","1",0,,1322,0,0
"22697_700",1,281199945,"Neuendorf (OPR)","3",0,,1324,0,0
"22697_700",223,281199943,"Zernitz, Bahnhof","5",0,,1323,0,0
"22697_700",224,281199944,"Zernitz, Bahnhof","5",0,,1323,0,0
"22697_700",224,281199947,"Neustadt (Dosse), Schule","1",0,,1322,0,0
"22697_700",225,292511446,"Zernitz, Bahnhof","5",0,,1323,0,0
"22697_700",225,292511449,"Neustadt (Dosse), Schule","1",0,,1322,0,0
"22697_700",1,281199942,"Breddin, Bahnhof","2",1,,1325,0,0
"22697_700",1,281199941,"Breddin, Neue Schule","4",1,,1327,0,0
"22697_700",1,281199940,"Breddin, Neue Schule","6",1,,1326,0,0
"22696_700",13,281199872,"Drewen","11",0,,1303,0,0
"22696_700",209,281199861,"Drewen","15",0,,1304,0,0
"22696_700",272,292511395,"Drewen","15",0,,1305,0,0
"22696_700",209,281199916,"Drewen","3",0,,1300,0,0
"22696_700",272,292511417,"Drewen","3",0,,1301,0,0
"22696_700",13,281199873,"Drewen","7",0,,1303,0,0
"22696_700",210,292511370,"Drewen","15",0,8905,1302,0,0
"22696_700",16,292511400,"Drewen","11",0,8910,1314,0,0
"22696_700",16,292511405,"Drewen","7",0,8911,1314,0,0
"22696_700",16,292511410,"Drewen","3",0,8913,1301,0,0
"22696_700",209,281199917,"Drewen","1",0,,1300,0,2
"22696_700",272,292511419,"Drewen","1",0,,1301,0,2
"22696_700",273,281199857,"Drewen","13",0,,1305,0,2
"22696_700",13,281199858,"Drewen","17",0,,1305,0,2
"22696_700",274,281199915,"Drewen","5",0,,1300,0,2
"22696_700",273,281199859,"Drewen","9",0,,1304,0,2
"22696_700",212,281199886,"Drewen","5",0,312,1302,0,2
"22696_700",209,281199908,"Drewen","1",0,313,1301,0,2
"22696_700",213,292511375,"Drewen","5",0,8906,1302,0,2
"22696_700",275,292511378,"Drewen","9",0,8907,1315,0,2
"22696_700",275,292511379,"Drewen","13",0,8908,1302,0,2
"22696_700",16,292511388,"Drewen","17",0,8909,1302,0,2
"22696_700",210,292511409,"Drewen","1",0,8912,1301,0,2
"22696_700",13,281199802,"Kyritz, Lindenschule","10",1,,1311,0,0
"22696_700",13,281199785,"Kyritz, Lindenschule","12",1,,1311,0,0
"22696_700",13,281199784,"Kyritz, Lindenschule","16",1,,1311,0,0
"22696_700",13,281199830,"Kyritz, Lindenschule","4",1,,1308,0,0
"22696_700",1,281199824,"Kyritz, Lindenschule","54",1,,1309,0,0
"22696_700",210,292511335,"Kyritz, Lindenschule","16",1,8905,1319,0,0
"22696_700",16,292511342,"Kyritz, Lindenschule","12",1,8910,1319,0,0
"22696_700",16,292511346,"Kyritz, Lindenschule","10",1,8911,1319,0,0
"22696_700",16,292511307,"Kyritz, Lindenschule","4",1,8913,1318,0,0
"22696_700",273,281199766,"Kyritz, Am Bürgerpark Bhf","14",1,,1313,0,2
"22696_700",13,281199783,"Kyritz, Lindenschule","18",1,,1312,0,2
"22696_700",272,292511331,"Kyritz, Am Bürgerpark Bhf","2",1,,1316,0,2
"22696_700",209,281199836,"Kyritz, Lindenschule","2",1,,1307,0,2
"22696_700",274,281199813,"Kyritz, Lindenschule","6",1,,1311,0,2
"22696_700",273,281199777,"Kyritz, Am Bürgerpark Bhf","8",1,,1313,0,2
"22696_700",212,281199823,"Kyritz, Lindenschule","6",1,312,1310,0,2
"22696_700",209,281199841,"Kyritz, Am Bürgerpark Bhf","2",1,313,1306,0,2
"22696_700",213,292511357,"Kyritz, Lindenschule","6",1,8906,1319,0,2
"22696_700",275,292511324,"Kyritz, Am Bürgerpark Bhf","8",1,8907,1321,0,2
"22696_700",275,292511319,"Kyritz, Am Bürgerpark Bhf","14",1,8908,1321,0,2
"22696_700",16,292511330,"Kyritz, Lindenschule","18",1,8909,1320,0,2
"22696_700",210,292511313,"Kyritz, Am Bürgerpark Bhf","2",1,8912,1317,0,2
"22695_700",1,281199657,"Sieversdorf (OPR), Ortsmitte","11",0,,1287,0,0
"22695_700",8,281199659,"Dreetz, Wolfsplan","13",0,,1284,0,0
"22695_700",1,281199649,"Siegrothsbruch","17",0,,1288,0,0
"22695_700",1,281199648,"Siegrothsbruch","19",0,,1288,0,0
"22695_700",1,281199647,"Sieversdorf (OPR), Ortsmitte","21",0,,1287,0,0
"22695_700",1,281199646,"Siegrothsbruch","23",0,,1288,0,0
"22695_700",1,281199651,"Siegrothsbruch","27",0,,1286,0,0
"22695_700",1,281199660,"Dreetz, Wolfsplan","5",0,,1284,0,0
"22695_700",1,281199658,"Dreetz, Kirche","9",0,,1285,0,0
"22695_700",209,281199653,"Siegrothsbruch","25",0,308,1286,0,0
"22695_700",210,292511199,"Siegrothsbruch","25",0,8901,1286,0,0
"22695_700",1,281199662,"Dreetz, Bartschendorfer Str.","1",0,,1283,0,2
"22695_700",3,281199650,"Siegrothsbruch","15",0,,1286,0,2
"22695_700",8,281199645,"Siegrothsbruch","29",0,,1289,0,2
"22695_700",1,281199661,"Dreetz, Bartschendorfer Str.","3",0,,1283,0,2
"22695_700",3,281199644,"Dreetz, Kirche","7",0,,1290,0,2
"22695_700",8,281199625,"Neustadt (Dosse), Bahnhof","12",1,,1296,0,0
"22695_700",1,281199624,"Neustadt (Dosse), Schule","16",1,,1298,0,0
"22695_700",1,281199623,"Neustadt (Dosse), Bahnhof","18",1,,1297,0,0
"22695_700",1,281199617,"Neustadt (Dosse), Bahnhof","20",1,,1299,0,0
"22695_700",1,281199620,"Neustadt (Dosse), Bahnhof","22",1,,1297,0,0
"22695_700",1,281199619,"Neustadt (Dosse), Bahnhof","24",1,,1297,0,0
"22695_700",1,281199618,"Neustadt (Dosse), Bahnhof","26",1,,1297,0,0
"22695_700",1,281199641,"Neustadt (Dosse), Schule","8",1,,1292,0,0
"22695_700",209,281199632,"Neustadt (Dosse), Schule","30",1,310,1295,0,0
"22695_700",209,281199640,"Neustadt (Dosse), Schule","10",1,311,1293,0,0
"22695_700",210,292511176,"Neustadt (Dosse), Schule","30",1,8903,1295,0,0
"22695_700",210,292511184,"Neustadt (Dosse), Schule","10",1,8904,1293,0,0
"22695_700",3,281199621,"Neustadt (Dosse), Bahnhof","14",1,,1297,0,2
"22695_700",8,281199643,"Neustadt (Dosse), Bahnhof","2",1,,1291,0,2
"22695_700",8,281199622,"Neustadt (Dosse), Bahnhof","28",1,,1297,0,2
"22695_700",1,281199642,"Neustadt (Dosse), Bahnhof","4",1,,1291,0,2
"22695_700",234,281199627,"Neustadt (Dosse), Bahnhof","6",1,309,1294,0,2
"22695_700",203,292511171,"Neustadt (Dosse), Bahnhof","6",1,8902,1294,0,2
"22694_700",276,281199442,"Neustadt (Dosse), Bahnhof","1",0,,1268,0,0
"22694_700",1,281199434,"Neustadt (Dosse), Bahnhof","11",0,,1271,0,0
"22694_700",1,281199433,"Neustadt (Dosse), Bahnhof","13",0,,1272,0,0
"22694_700",1,281199439,"Neustadt (Dosse), Bahnhof","17",0,,1267,0,0
"22694_700",1,281199432,"Neustadt (Dosse), Schule","21",0,,1273,0,0
"22694_700",1,281199431,"Neustadt (Dosse), Bahnhof","23",0,,1274,0,0
"22694_700",1,281199438,"Neustadt (Dosse), Bahnhof","27",0,,1267,0,0
"22694_700",1,281199430,"Neustadt (Dosse), Bahnhof","29",0,,1274,0,0
"22694_700",1,281199436,"Neustadt (Dosse), Bahnhof","3",0,,1269,0,0
"22694_700",1,281199440,"Neustadt (Dosse), Bahnhof","9",0,,1268,0,0
"22694_700",3,281199429,"Neustadt (Dosse), Bahnhof","15",0,,1274,0,2
"22694_700",3,281199437,"Wusterhausen (Dosse), Bahnhof","25",0,,1172,0,2
"22694_700",1,281199441,"Neustadt (Dosse), Bahnhof","5",0,,1267,0,2
"22694_700",8,281199435,"Neustadt (Dosse), Bahnhof","7",0,,1270,0,2
"22694_700",1,281199416,"Wusterhausen (Dosse), Bahnhof","10",1,,1280,0,0
"22694_700",1,281199413,"Wusterhausen (Dosse), Bahnhof","14",1,,1275,0,0
"22694_700",1,281199412,"Wusterhausen (Dosse), Bahnhof","18",1,,1281,0,0
"22694_700",1,281199411,"Wusterhausen (Dosse), Bahnhof","22",1,,1281,0,0
"22694_700",1,281199410,"Wusterhausen (Dosse), Bahnhof","24",1,,1281,0,0
"22694_700",1,281199409,"Wusterhausen (Dosse), Bahnhof","26",1,,1281,0,0
"22694_700",1,281199427,"Wusterhausen (Dosse), Bahnhof","28",1,,1275,0,0
"22694_700",1,281199415,"Wusterhausen (Dosse), Bahnhof","32",1,,1280,0,0
"22694_700",209,281199421,"Kyritz, Lindenschule","8",1,311,1279,0,0
"22694_700",210,292510979,"Kyritz, Lindenschule","8",1,8904,1279,0,0
"22694_700",3,281199425,"Kyritz, Am Bürgerpark Bhf","12",1,,1276,0,2
"22694_700",3,281199424,"Wusterhausen (Dosse), Bahnhof","16",1,,1275,0,2
"22694_700",25,281199426,"Kyritz, Lindenschule","2",1,,1277,0,2
"22694_700",3,281199423,"Wusterhausen (Dosse), Bahnhof","20",1,,1275,0,2
"22694_700",8,281199408,"Kyritz, Maxim-Gorki-Str.","30",1,,1282,0,2
"22694_700",1,281199414,"Wusterhausen (Dosse), Bahnhof","34",1,,1280,0,2
"22694_700",8,281199428,"Wusterhausen (Dosse), Bahnhof","4",1,,1275,0,2
"22694_700",8,281199422,"Kyritz, Am Bürgerpark Bhf","6",1,,1278,0,2
"22693_700",1,281199256,"Nackel, Läsikow","13",0,,1253,0,0
"22693_700",1,281199255,"Vichel","15",0,,1254,0,0
"22693_700",1,281199254,"Nackel, Läsikow","19",0,,1253,0,0
"22693_700",1,281199253,"Vichel","23",0,,1252,0,0
"22693_700",1,281199257,"Vichel","5",0,,1255,0,0
"22693_700",8,281199249,"Nackel, Läsikow","11",0,,1256,0,2
"22693_700",3,281199252,"Nackel, Läsikow","17",0,,1251,0,2
"22693_700",3,281199247,"Nackel, Läsikow","21",0,,1251,0,2
"22693_700",1,281199248,"Nackel, Läsikow","25",0,,1251,0,2
"22693_700",3,281199246,"Segeletz, Dorfmitte","27",0,,1258,0,2
"22693_700",210,292510814,"Nackel, Läsikow","7",0,,1256,0,2
"22693_700",209,281199250,"Nackel, Läsikow","7",0,,1256,0,2
"22693_700",1,281199251,"Segeletz, Dorfmitte","9",0,,1257,0,2
"22693_700",1,281199245,"Wusterhausen (Dosse), Schule","10",1,,1263,0,0
"22693_700",1,281199242,"Wusterhausen (Dosse), Bahnhof","22",1,,1265,0,0
"22693_700",1,281199241,"Wusterhausen (Dosse), Bahnhof","24",1,,1266,0,0
"22693_700",1,281199240,"Wusterhausen (Dosse), Bahnhof","26",1,,1265,0,0
"22693_700",1,281199233,"Wusterhausen (Dosse), Bahnhof","6",1,,1259,0,0
"22693_700",8,281199237,"Wusterhausen (Dosse), Markt","12",1,,1262,0,2
"22693_700",8,281199236,"Wusterhausen (Dosse), Bahnhof","14",1,,1261,0,2
"22693_700",3,281199243,"Neustadt (Dosse), Bahnhof","16",1,,1264,0,2
"22693_700",1,281199235,"Wusterhausen (Dosse), Bahnhof","18",1,,1259,0,2
"22693_700",1,281199244,"Neustadt (Dosse), Bahnhof","20",1,,1264,0,2
"22693_700",1,281199234,"Wusterhausen (Dosse), Bahnhof","28",1,,1260,0,2
"22693_700",3,281199239,"Wusterhausen (Dosse), Bahnhof","30",1,,1265,0,2
"22693_700",1,281199238,"Wusterhausen (Dosse), Bahnhof","4",1,,1261,0,2
"22692_700",8,281199115,"Neustadt (Dosse), Bahnhof","11",0,,1239,0,0
"22692_700",8,281199114,"Neustadt (Dosse), Bahnhof","13",0,,1239,0,0
"22692_700",1,281199104,"Neustadt (Dosse), Bahnhof","15",0,,1242,0,0
"22692_700",210,292510663,"Neustadt (Dosse), Bahnhof","21",0,,1240,0,0
"22692_700",1,281199106,"Neustadt (Dosse), Bahnhof","37",0,,1241,0,0
"22692_700",209,281199102,"Neustadt (Dosse), Bahnhof","25",0,308,1244,0,0
"22692_700",210,292510671,"Neustadt (Dosse), Bahnhof","25",0,8901,1244,0,0
"22692_700",1,281199103,"Neustadt (Dosse), Bahnhof","19",0,,1243,1,0
"22692_700",209,281199107,"Neustadt (Dosse), Bahnhof","21",0,,1240,1,0
"22692_700",8,281199097,"Neustadt (Dosse), Bahnhof","29",0,,1245,1,0
"22692_700",8,281199116,"Neustadt (Dosse), Bahnhof","5",0,,1239,1,0
"22692_700",223,281199105,"Neustadt (Dosse), Bahnhof","9",0,,1240,1,0
"22692_700",224,281199108,"Neustadt (Dosse), Bahnhof","9",0,,1240,1,0
"22692_700",225,292510664,"Neustadt (Dosse), Bahnhof","9",0,,1240,1,0
"22692_700",8,281199117,"Neustadt (Dosse), Bahnhof","1",0,,1239,0,2
"22692_700",3,281199096,"Neustadt (Dosse), Bahnhof","17",0,,1245,0,2
"22692_700",3,281199110,"Neustadt (Dosse), Bahnhof","23",0,,1239,0,2
"22692_700",3,281199109,"Neustadt (Dosse), Bahnhof","27",0,,1239,0,2
"22692_700",8,281199113,"Neustadt (Dosse), Bahnhof","33",0,,1239,0,2
"22692_700",245,292510676,"Neustadt (Dosse), Bahnhof","35",0,,1239,0,2
"22692_700",246,281199112,"Neustadt (Dosse), Bahnhof","35",0,,1239,0,2
"22692_700",3,281199111,"Neustadt (Dosse), Bahnhof","7",0,,1239,0,2
"22692_700",8,281199070,"Kyritz, Lindenschule","10",1,,1248,0,0
"22692_700",8,281199092,"Kyritz, Lindenschule","12",1,,1246,0,0
"22692_700",210,292510632,"Kyritz, Lindenschule","16",1,,1249,0,0
"22692_700",1,281199062,"Kyritz, Lindenschule","24",1,,1250,0,0
"22692_700",209,281199075,"Kyritz, Lindenschule","6",1,310,1247,0,0
"22692_700",210,292510638,"Kyritz, Lindenschule","6",1,8903,1247,0,0
"22692_700",209,281199069,"Kyritz, Lindenschule","16",1,,1249,1,0
"22692_700",1,281199068,"Kyritz, Lindenschule","18",1,,1250,1,0
"22692_700",1,281199093,"Kyritz, Lindenschule","8",1,,1246,1,0
"22692_700",212,281199084,"Kyritz, Lindenschule","32",1,304,1246,1,0
"22692_700",209,281199066,"Kyritz, Lindenschule","22",1,305,1250,1,0
"22692_700",209,281199081,"Kyritz, Lindenschule","28",1,306,1246,1,0
"22692_700",213,292510647,"Kyritz, Lindenschule","32",1,8897,1246,1,0
"22692_700",210,292510629,"Kyritz, Lindenschule","22",1,8898,1250,1,0
"22692_700",210,292510644,"Kyritz, Lindenschule","28",1,8899,1246,1,0
"22692_700",3,281199079,"Kyritz, Lindenschule","14",1,,1246,0,2
"22692_700",3,281199078,"Kyritz, Lindenschule","20",1,,1246,0,2
"22692_700",3,281199077,"Kyritz, Lindenschule","26",1,,1246,0,2
"22692_700",1,281199089,"Kyritz, Lindenschule","34",1,,1246,0,2
"22692_700",8,281199088,"Kyritz, Lindenschule","36",1,,1246,0,2
"22692_700",8,281199095,"Kyritz, Lindenschule","2",1,,1246,1,2
"22691_700",212,281198869,"Neuruppin, Rheinsberger Tor Bhf","21",0,,1231,0,0
"22691_700",8,281198857,"Neuruppin, Rheinsberger Tor Bhf","3",0,,1231,0,0
"22691_700",8,281198858,"Neuruppin, Rheinsberger Tor Bhf","41",0,,1231,0,0
"22691_700",1,281198851,"Neuruppin, Betriebshof ÖPNV","7",0,,1234,0,0
"22691_700",1,281198852,"Neuruppin, Betriebshof ÖPNV","9",0,,1233,0,0
"22691_700",8,281198876,"Neuruppin, Rheinsberger Tor Bhf","1",0,,1231,1,0
"22691_700",2,281198882,"Neuruppin, Rheinsberger Tor Bhf","101",0,,1231,1,0
